timestamp,is_push_notification,tpm,play_counted
2025-07-11 10:35:00,0,242,39688
2025-07-11 10:40:00,0,361,40000
2025-07-11 10:45:00,0,169,40313
2025-07-11 10:50:00,0,254,40625
2025-07-11 10:55:00,0,673,40938
2025-07-11 11:00:00,0,129,41250
2025-07-11 11:05:00,0,201,41563
2025-07-11 11:10:00,0,361,41875
2025-07-11 11:15:00,0,512,42188
2025-07-11 11:20:00,0,656,42500
2025-07-11 11:25:00,0,624,42813
2025-07-11 11:30:00,0,342,43125
2025-07-11 11:35:00,0,574,43438
2025-07-11 11:40:00,0,559,43750
2025-07-11 11:45:00,0,635,44063
2025-07-11 11:50:00,0,362,44375
2025-07-11 11:55:00,0,631,44688
2025-07-11 12:00:00,0,1469,45000
2025-07-11 12:05:00,0,1502,45313
2025-07-11 12:10:00,0,2000,45625
2025-07-11 12:15:00,0,1410,45938
2025-07-11 12:20:00,0,1816,46250
2025-07-11 12:25:00,0,1962,46563
2025-07-11 12:30:00,0,1843,46875
2025-07-11 12:35:00,0,1650,47188
2025-07-11 12:40:00,0,1322,47500
2025-07-11 12:45:00,0,1439,47813
2025-07-11 12:50:00,0,1851,48125
2025-07-11 12:55:00,0,1321,48438
2025-07-11 13:00:00,0,227,48750
2025-07-11 13:05:00,0,152,49063
2025-07-11 13:10:00,0,617,49375
2025-07-11 13:15:00,0,718,49688
2025-07-11 13:20:00,0,387,50000
2025-07-11 13:25:00,0,522,50313
2025-07-11 13:30:00,0,470,50625
2025-07-11 13:35:00,0,485,50938
2025-07-11 13:40:00,0,612,51250
2025-07-11 13:45:00,0,386,51563
2025-07-11 13:50:00,0,738,51875
2025-07-11 13:55:00,0,583,52188
2025-07-11 14:00:00,0,119,52500
2025-07-11 14:05:00,0,244,52813
2025-07-11 14:10:00,0,292,53125
2025-07-11 14:15:00,0,732,53438
2025-07-11 14:20:00,0,122,53750
2025-07-11 14:25:00,0,169,54063
2025-07-11 14:30:00,0,208,54375
2025-07-11 14:35:00,0,451,54688
2025-07-11 14:40:00,0,362,55000
2025-07-11 14:45:00,0,534,55313
2025-07-11 14:50:00,0,410,55625
2025-07-11 14:55:00,0,268,55938
2025-07-11 15:00:00,0,650,56250
2025-07-11 15:05:00,0,633,56563
2025-07-11 15:10:00,0,257,56875
2025-07-11 15:15:00,0,446,57188
2025-07-11 15:20:00,0,397,57500
2025-07-11 15:25:00,0,134,57813
2025-07-11 15:30:00,0,234,58125
2025-07-11 15:35:00,0,721,58438
2025-07-11 15:40:00,0,643,58750
2025-07-11 15:45:00,0,605,59063
2025-07-11 15:50:00,0,604,59375
2025-07-11 15:55:00,0,707,59688
2025-07-11 16:00:00,1,121,60000
2025-07-11 16:05:00,0,1434,60313
2025-07-11 16:10:00,0,1237,60625
2025-07-11 16:15:00,0,855,60938
2025-07-11 16:20:00,0,1127,61250
2025-07-11 16:25:00,0,484,61563
2025-07-11 16:30:00,0,693,61875
2025-07-11 16:35:00,0,196,62188
2025-07-11 16:40:00,0,516,62500
2025-07-11 16:45:00,0,382,62813
2025-07-11 16:50:00,0,156,63125
2025-07-11 16:55:00,0,559,63438
2025-07-11 17:00:00,0,189,63750
2025-07-11 17:05:00,0,572,64063
2025-07-11 17:10:00,0,202,64375
2025-07-11 17:15:00,0,673,64688
2025-07-11 17:20:00,0,324,65000
2025-07-11 17:25:00,0,580,65313
2025-07-11 17:30:00,0,661,65625
2025-07-11 17:35:00,0,338,65938
2025-07-11 17:40:00,0,411,66250
2025-07-11 17:45:00,0,239,66563
2025-07-11 17:50:00,0,562,66875
2025-07-11 17:55:00,0,233,67188
2025-07-11 18:00:00,0,808,67500
2025-07-11 18:05:00,0,645,67813
2025-07-11 18:10:00,0,423,68125
2025-07-11 18:15:00,0,547,68438
2025-07-11 18:20:00,0,455,68750
2025-07-11 18:25:00,0,445,69063
2025-07-11 18:30:00,0,522,69375
2025-07-11 18:35:00,0,588,69688
2025-07-11 18:40:00,0,441,70000
2025-07-11 18:45:00,0,237,70313
2025-07-11 18:50:00,0,562,70625
2025-07-11 18:55:00,0,643,70938
2025-07-11 19:00:00,0,2000,71250
2025-07-11 19:05:00,0,1685,71563
2025-07-11 19:10:00,0,1867,71875
2025-07-11 19:15:00,0,1693,72188
2025-07-11 19:20:00,0,1794,72500
2025-07-11 19:25:00,0,1678,72813
2025-07-11 19:30:00,0,1712,73125
2025-07-11 19:35:00,0,1785,73438
2025-07-11 19:40:00,0,1796,73750
2025-07-11 19:45:00,0,1645,74063
2025-07-11 19:50:00,0,1516,74375
2025-07-11 19:55:00,0,1698,74688
2025-07-11 20:00:00,0,459,75000
2025-07-11 20:05:00,0,471,75313
2025-07-11 20:10:00,0,592,75625
2025-07-11 20:15:00,0,587,75938
2025-07-11 20:20:00,0,519,76250
2025-07-11 20:25:00,0,863,76563
2025-07-11 20:30:00,0,622,76875
2025-07-11 20:35:00,0,452,77188
2025-07-11 20:40:00,0,464,77500
2025-07-11 20:45:00,0,712,77813
2025-07-11 20:50:00,0,371,78125
2025-07-11 20:55:00,0,494,78438
2025-07-11 21:00:00,0,179,78750
2025-07-11 21:05:00,0,344,79063
2025-07-11 21:10:00,0,576,79375
2025-07-11 21:15:00,0,458,79688
2025-07-11 21:20:00,0,696,80000
2025-07-11 21:25:00,0,524,80313
2025-07-11 21:30:00,0,644,80625
2025-07-11 21:35:00,0,182,80938
2025-07-11 21:40:00,0,411,81250
2025-07-11 21:45:00,0,208,81563
2025-07-11 21:50:00,0,789,81875
2025-07-11 21:55:00,0,735,82188
2025-07-11 22:00:00,0,733,82500
2025-07-11 22:05:00,0,430,82813
2025-07-11 22:10:00,0,651,83125
2025-07-11 22:15:00,0,299,83438
2025-07-11 22:20:00,0,428,83750
2025-07-11 22:25:00,0,212,84063
2025-07-11 22:30:00,0,377,84375
2025-07-11 22:35:00,0,708,84688
2025-07-11 22:40:00,0,605,85000
2025-07-11 22:45:00,0,624,85313
2025-07-11 22:50:00,0,234,85625
2025-07-11 22:55:00,0,110,85938
2025-07-11 23:00:00,0,748,86250
2025-07-11 23:05:00,0,557,86563
2025-07-11 23:10:00,0,318,86875
2025-07-11 23:15:00,0,115,87188
2025-07-11 23:20:00,0,246,87500
2025-07-11 23:25:00,0,249,87813
2025-07-11 23:30:00,0,275,88125
2025-07-11 23:35:00,0,179,88438
2025-07-11 23:40:00,0,146,88750
2025-07-11 23:45:00,0,723,89063
2025-07-11 23:50:00,0,152,89375
2025-07-11 23:55:00,0,621,89688
2025-07-12 00:00:00,0,1817,90000
2025-07-12 00:05:00,0,1547,90312
2025-07-12 00:10:00,0,2000,90625
2025-07-12 00:15:00,0,1729,90937
2025-07-12 00:20:00,0,1877,91250
2025-07-12 00:25:00,0,1833,91562
2025-07-12 00:30:00,0,1389,91875
2025-07-12 00:35:00,0,1901,92187
2025-07-12 00:40:00,0,1810,92500
2025-07-12 00:45:00,0,1485,92812
2025-07-12 00:50:00,0,1843,93125
2025-07-12 00:55:00,0,1908,93437
2025-07-12 01:00:00,0,334,93750
2025-07-12 01:05:00,0,1096,94062
2025-07-12 01:10:00,0,488,94375
2025-07-12 01:15:00,0,293,94687
2025-07-12 01:20:00,0,404,95000
2025-07-12 01:25:00,0,733,95312
2025-07-12 01:30:00,0,490,95625
2025-07-12 01:35:00,0,767,95937
2025-07-12 01:40:00,0,149,96250
2025-07-12 01:45:00,0,259,96562
2025-07-12 01:50:00,0,493,96875
2025-07-12 01:55:00,0,125,97187
2025-07-12 02:00:00,0,111,97500
2025-07-12 02:05:00,0,142,97812
2025-07-12 02:10:00,0,197,98125
2025-07-12 02:15:00,0,39,98437
2025-07-12 02:20:00,0,122,98750
2025-07-12 02:25:00,0,180,99062
2025-07-12 02:30:00,0,36,99375
2025-07-12 02:35:00,0,27,99687
2025-07-12 02:40:00,0,159,100000
2025-07-12 02:45:00,0,228,100312
2025-07-12 02:50:00,0,173,100625
2025-07-12 02:55:00,0,197,100937
2025-07-12 03:00:00,0,44,101250
2025-07-12 03:05:00,0,144,101562
2025-07-12 03:10:00,0,190,101875
2025-07-12 03:15:00,0,58,102187
2025-07-12 03:20:00,0,44,102500
2025-07-12 03:25:00,0,213,102812
2025-07-12 03:30:00,0,73,103125
2025-07-12 03:35:00,0,200,103437
2025-07-12 03:40:00,0,158,103750
2025-07-12 03:45:00,0,172,104062
2025-07-12 03:50:00,0,130,104375
2025-07-12 03:55:00,0,106,104687
2025-07-12 04:00:00,0,187,105000
2025-07-12 04:05:00,0,60,105312
2025-07-12 04:10:00,0,113,105625
2025-07-12 04:15:00,0,255,105937
2025-07-12 04:20:00,0,181,106250
2025-07-12 04:25:00,0,98,106562
2025-07-12 04:30:00,0,188,106875
2025-07-12 04:35:00,0,202,107187
2025-07-12 04:40:00,0,233,107500
2025-07-12 04:45:00,0,248,107812
2025-07-12 04:50:00,0,217,108125
2025-07-12 04:55:00,0,48,108437
2025-07-12 05:00:00,0,190,108750
2025-07-12 05:05:00,0,24,109062
2025-07-12 05:10:00,0,71,109375
2025-07-12 05:15:00,0,35,109687
2025-07-12 05:20:00,0,211,110000
2025-07-12 05:25:00,0,143,110312
2025-07-12 05:30:00,0,192,110625
2025-07-12 05:35:00,0,75,110937
2025-07-12 05:40:00,0,219,111250
2025-07-12 05:45:00,0,38,111562
2025-07-12 05:50:00,0,182,111875
2025-07-12 05:55:00,0,57,112187
2025-07-12 06:00:00,0,84,112500
2025-07-12 06:05:00,0,104,112812
2025-07-12 06:10:00,0,188,113125
2025-07-12 06:15:00,0,200,113437
2025-07-12 06:20:00,0,25,113750
2025-07-12 06:25:00,0,139,114062
2025-07-12 06:30:00,0,175,114375
2025-07-12 06:35:00,0,88,114687
2025-07-12 06:40:00,0,138,115000
2025-07-12 06:45:00,0,184,115312
2025-07-12 06:50:00,0,161,115625
2025-07-12 06:55:00,0,215,115937
2025-07-12 07:00:00,0,435,116250
2025-07-12 07:05:00,0,696,116562
2025-07-12 07:10:00,0,247,116875
2025-07-12 07:15:00,0,156,117187
2025-07-12 07:20:00,0,578,117500
2025-07-12 07:25:00,0,898,117812
2025-07-12 07:30:00,0,265,118125
2025-07-12 07:35:00,0,753,118437
2025-07-12 07:40:00,0,575,118750
2025-07-12 07:45:00,0,753,119062
2025-07-12 07:50:00,0,876,119375
2025-07-12 07:55:00,0,356,119687
2025-07-12 08:00:00,0,818,120000
2025-07-12 08:05:00,0,837,120312
2025-07-12 08:10:00,0,783,120625
2025-07-12 08:15:00,0,669,120937
2025-07-12 08:20:00,0,347,121250
2025-07-12 08:25:00,0,153,121562
2025-07-12 08:30:00,0,416,121875
2025-07-12 08:35:00,0,312,122187
2025-07-12 08:40:00,0,906,122500
2025-07-12 08:45:00,0,783,122812
2025-07-12 08:50:00,0,598,123125
2025-07-12 08:55:00,0,451,123437
2025-07-12 09:00:00,1,1968,123750
2025-07-12 09:05:00,0,2000,124062
2025-07-12 09:10:00,0,2000,124375
2025-07-12 09:15:00,0,2000,124687
2025-07-12 09:20:00,0,2000,125000
2025-07-12 09:25:00,0,2000,125312
2025-07-12 09:30:00,0,2000,125625
2025-07-12 09:35:00,0,2000,125937
2025-07-12 09:40:00,0,2000,126250
2025-07-12 09:45:00,0,1730,126562
2025-07-12 09:50:00,0,1606,126875
2025-07-12 09:55:00,0,1971,127187
2025-07-12 10:00:00,0,284,127500
2025-07-12 10:05:00,0,472,127812
2025-07-12 10:10:00,0,693,128125
2025-07-12 10:15:00,0,477,128437
2025-07-12 10:20:00,0,277,128750
2025-07-12 10:25:00,0,475,129062
2025-07-12 10:30:00,0,874,129375
2025-07-12 10:35:00,0,270,129687
2025-07-12 10:40:00,0,849,130000
2025-07-12 10:45:00,0,875,130312
2025-07-12 10:50:00,0,919,130625
2025-07-12 10:55:00,0,466,130937
2025-07-12 11:00:00,0,684,131250
2025-07-12 11:05:00,0,820,131562
2025-07-12 11:10:00,0,254,131875
2025-07-12 11:15:00,0,194,132187
2025-07-12 11:20:00,0,402,132500
2025-07-12 11:25:00,0,373,132812
2025-07-12 11:30:00,0,575,133125
2025-07-12 11:35:00,0,821,133437
2025-07-12 11:40:00,0,435,133750
2025-07-12 11:45:00,0,394,134062
2025-07-12 11:50:00,0,958,134375
2025-07-12 11:55:00,0,334,134687
2025-07-12 12:00:00,0,1508,135000
2025-07-12 12:05:00,0,1959,135312
2025-07-12 12:10:00,0,1344,135625
2025-07-12 12:15:00,0,1652,135937
2025-07-12 12:20:00,0,2000,136250
2025-07-12 12:25:00,0,2000,136562
2025-07-12 12:30:00,0,2000,136875
2025-07-12 12:35:00,0,1609,137187
2025-07-12 12:40:00,0,1592,137500
2025-07-12 12:45:00,0,2000,137812
2025-07-12 12:50:00,0,2000,138125
2025-07-12 12:55:00,0,1740,138437
2025-07-12 13:00:00,0,124,138750
2025-07-12 13:05:00,0,297,139062
2025-07-12 13:10:00,0,304,139375
2025-07-12 13:15:00,0,485,139687
2025-07-12 13:20:00,0,540,140000
2025-07-12 13:25:00,0,172,140312
2025-07-12 13:30:00,0,510,140625
2025-07-12 13:35:00,0,922,140937
2025-07-12 13:40:00,0,651,141250
2025-07-12 13:45:00,0,434,141562
2025-07-12 13:50:00,0,185,141875
2025-07-12 13:55:00,0,897,142187
2025-07-12 14:00:00,0,674,142500
2025-07-12 14:05:00,0,527,142812
2025-07-12 14:10:00,0,437,143125
2025-07-12 14:15:00,0,813,143437
2025-07-12 14:20:00,0,437,143750
2025-07-12 14:25:00,0,838,144062
2025-07-12 14:30:00,0,703,144375
2025-07-12 14:35:00,0,167,144687
2025-07-12 14:40:00,0,659,145000
2025-07-12 14:45:00,0,433,145312
2025-07-12 14:50:00,0,367,145625
2025-07-12 14:55:00,0,955,145937
2025-07-12 15:00:00,0,653,146250
2025-07-12 15:05:00,0,863,146562
2025-07-12 15:10:00,0,927,146875
2025-07-12 15:15:00,0,840,147187
2025-07-12 15:20:00,0,589,147500
2025-07-12 15:25:00,0,785,147812
2025-07-12 15:30:00,0,578,148125
2025-07-12 15:35:00,0,554,148437
2025-07-12 15:40:00,0,418,148750
2025-07-12 15:45:00,0,404,149062
2025-07-12 15:50:00,0,189,149375
2025-07-12 15:55:00,0,568,149687
2025-07-12 16:00:00,1,554,150000
2025-07-12 16:05:00,0,1297,150312
2025-07-12 16:10:00,0,1260,150625
2025-07-12 16:15:00,0,1381,150937
2025-07-12 16:20:00,0,416,151250
2025-07-12 16:25:00,0,1217,151562
2025-07-12 16:30:00,0,733,151875
2025-07-12 16:35:00,0,750,152187
2025-07-12 16:40:00,0,670,152500
2025-07-12 16:45:00,0,372,152812
2025-07-12 16:50:00,0,918,153125
2025-07-12 16:55:00,0,448,153437
2025-07-12 17:00:00,0,580,153750
2025-07-12 17:05:00,0,758,154062
2025-07-12 17:10:00,0,202,154375
2025-07-12 17:15:00,0,498,154687
2025-07-12 17:20:00,0,454,155000
2025-07-12 17:25:00,0,897,155312
2025-07-12 17:30:00,0,449,155625
2025-07-12 17:35:00,0,672,155937
2025-07-12 17:40:00,0,501,156250
2025-07-12 17:45:00,0,477,156562
2025-07-12 17:50:00,0,846,156875
2025-07-12 17:55:00,0,223,157187
2025-07-12 18:00:00,0,905,157500
2025-07-12 18:05:00,0,832,157812
2025-07-12 18:10:00,0,618,158125
2025-07-12 18:15:00,0,747,158437
2025-07-12 18:20:00,0,184,158750
2025-07-12 18:25:00,0,974,159062
2025-07-12 18:30:00,0,655,159375
2025-07-12 18:35:00,0,530,159687
2025-07-12 18:40:00,0,286,160000
2025-07-12 18:45:00,0,517,160312
2025-07-12 18:50:00,0,990,160625
2025-07-12 18:55:00,0,775,160937
2025-07-12 19:00:00,0,2000,161250
2025-07-12 19:05:00,0,1975,161562
2025-07-12 19:10:00,0,2000,161875
2025-07-12 19:15:00,0,2000,162187
2025-07-12 19:20:00,0,1854,162500
2025-07-12 19:25:00,0,1988,162812
2025-07-12 19:30:00,0,1846,163125
2025-07-12 19:35:00,0,2000,163437
2025-07-12 19:40:00,0,2000,163750
2025-07-12 19:45:00,0,2000,164062
2025-07-12 19:50:00,0,2000,164375
2025-07-12 19:55:00,0,2000,164687
2025-07-12 20:00:00,0,821,165000
2025-07-12 20:05:00,0,493,165312
2025-07-12 20:10:00,0,305,165625
2025-07-12 20:15:00,0,818,165937
2025-07-12 20:20:00,0,912,166250
2025-07-12 20:25:00,0,121,166562
2025-07-12 20:30:00,0,807,166875
2025-07-12 20:35:00,0,352,167187
2025-07-12 20:40:00,0,863,167500
2025-07-12 20:45:00,0,361,167812
2025-07-12 20:50:00,0,534,168125
2025-07-12 20:55:00,0,313,168437
2025-07-12 21:00:00,0,906,168750
2025-07-12 21:05:00,0,718,169062
2025-07-12 21:10:00,0,539,169375
2025-07-12 21:15:00,0,774,169687
2025-07-12 21:20:00,0,905,170000
2025-07-12 21:25:00,0,885,170312
2025-07-12 21:30:00,0,392,170625
2025-07-12 21:35:00,0,245,170937
2025-07-12 21:40:00,0,153,171250
2025-07-12 21:45:00,0,618,171562
2025-07-12 21:50:00,0,889,171875
2025-07-12 21:55:00,0,385,172187
2025-07-12 22:00:00,0,313,172500
2025-07-12 22:05:00,0,515,172812
2025-07-12 22:10:00,0,380,173125
2025-07-12 22:15:00,0,738,173437
2025-07-12 22:20:00,0,716,173750
2025-07-12 22:25:00,0,695,174062
2025-07-12 22:30:00,0,623,174375
2025-07-12 22:35:00,0,894,174687
2025-07-12 22:40:00,0,222,175000
2025-07-12 22:45:00,0,649,175312
2025-07-12 22:50:00,0,604,175625
2025-07-12 22:55:00,0,458,175937
2025-07-12 23:00:00,0,351,176250
2025-07-12 23:05:00,0,774,176562
2025-07-12 23:10:00,0,661,176875
2025-07-12 23:15:00,0,790,177187
2025-07-12 23:20:00,0,1008,177500
2025-07-12 23:25:00,0,345,177812
2025-07-12 23:30:00,0,625,178125
2025-07-12 23:35:00,0,274,178437
2025-07-12 23:40:00,0,834,178750
2025-07-12 23:45:00,0,684,179062
2025-07-12 23:50:00,0,609,179375
2025-07-12 23:55:00,0,348,179687
2025-07-18 00:00:00,0,1648,1
2025-07-18 00:05:00,0,1517,313
2025-07-18 00:10:00,0,1352,625
2025-07-18 00:15:00,0,1687,938
2025-07-18 00:20:00,0,1396,1250
2025-07-18 00:25:00,0,1381,1563
2025-07-18 00:30:00,0,1330,1875
2025-07-18 00:35:00,0,1164,2188
2025-07-18 00:40:00,0,1488,2500
2025-07-18 00:45:00,0,1346,2813
2025-07-18 00:50:00,0,1480,3125
2025-07-18 00:55:00,0,1402,3438
2025-07-18 01:00:00,0,131,3750
2025-07-18 01:05:00,0,167,4063
2025-07-18 01:10:00,0,183,4375
2025-07-18 01:15:00,0,298,4688
2025-07-18 01:20:00,0,125,5000
2025-07-18 01:25:00,0,861,5313
2025-07-18 01:30:00,0,478,5625
2025-07-18 01:35:00,0,647,5938
2025-07-18 01:40:00,0,721,6250
2025-07-18 01:45:00,0,171,6563
2025-07-18 01:50:00,0,346,6875
2025-07-18 01:55:00,0,231,7188
2025-07-18 02:00:00,0,165,7500
2025-07-18 02:05:00,0,39,7813
2025-07-18 02:10:00,0,164,8125
2025-07-18 02:15:00,0,169,8438
2025-07-18 02:20:00,0,115,8750
2025-07-18 02:25:00,0,137,9063
2025-07-18 02:30:00,0,191,9375
2025-07-18 02:35:00,0,37,9688
2025-07-18 02:40:00,0,195,10000
2025-07-18 02:45:00,0,84,10313
2025-07-18 02:50:00,0,129,10625
2025-07-18 02:55:00,0,66,10938
2025-07-18 03:00:00,0,49,11250
2025-07-18 03:05:00,0,87,11563
2025-07-18 03:10:00,0,27,11875
2025-07-18 03:15:00,0,66,12188
2025-07-18 03:20:00,0,182,12500
2025-07-18 03:25:00,0,132,12813
2025-07-18 03:30:00,0,117,13125
2025-07-18 03:35:00,0,151,13438
2025-07-18 03:40:00,0,199,13750
2025-07-18 03:45:00,0,25,14063
2025-07-18 03:50:00,0,189,14375
2025-07-18 03:55:00,0,189,14688
2025-07-18 04:00:00,0,44,15000
2025-07-18 04:05:00,0,158,15313
2025-07-18 04:10:00,0,20,15625
2025-07-18 04:15:00,0,146,15938
2025-07-18 04:20:00,0,22,16250
2025-07-18 04:25:00,0,145,16563
2025-07-18 04:30:00,0,65,16875
2025-07-18 04:35:00,0,176,17188
2025-07-18 04:40:00,0,108,17500
2025-07-18 04:45:00,0,163,17813
2025-07-18 04:50:00,0,111,18125
2025-07-18 04:55:00,0,46,18438
2025-07-18 05:00:00,0,29,18750
2025-07-18 05:05:00,0,174,19063
2025-07-18 05:10:00,0,114,19375
2025-07-18 05:15:00,0,87,19688
2025-07-18 05:20:00,0,93,20000
2025-07-18 05:25:00,0,39,20313
2025-07-18 05:30:00,0,158,20625
2025-07-18 05:35:00,0,133,20938
2025-07-18 05:40:00,0,120,21250
2025-07-18 05:45:00,0,83,21563
2025-07-18 05:50:00,0,40,21875
2025-07-18 05:55:00,0,108,22188
2025-07-18 06:00:00,0,162,22500
2025-07-18 06:05:00,0,162,22813
2025-07-18 06:10:00,0,56,23125
2025-07-18 06:15:00,0,23,23438
2025-07-18 06:20:00,0,196,23750
2025-07-18 06:25:00,0,160,24063
2025-07-18 06:30:00,0,79,24375
2025-07-18 06:35:00,0,132,24688
2025-07-18 06:40:00,0,171,25000
2025-07-18 06:45:00,0,156,25313
2025-07-18 06:50:00,0,152,25625
2025-07-18 06:55:00,0,140,25938
2025-07-18 07:00:00,0,264,26250
2025-07-18 07:05:00,0,394,26563
2025-07-18 07:10:00,0,154,26875
2025-07-18 07:15:00,0,173,27188
2025-07-18 07:20:00,0,735,27500
2025-07-18 07:25:00,0,165,27813
2025-07-18 07:30:00,0,367,28125
2025-07-18 07:35:00,0,324,28438
2025-07-18 07:40:00,0,569,28750
2025-07-18 07:45:00,0,354,29063
2025-07-18 07:50:00,0,497,29375
2025-07-18 07:55:00,0,454,29688
2025-07-18 08:00:00,0,778,30000
2025-07-18 08:05:00,0,134,30313
2025-07-18 08:10:00,0,398,30625
2025-07-18 08:15:00,0,328,30938
2025-07-18 08:20:00,0,617,31250
2025-07-18 08:25:00,0,405,31563
2025-07-18 08:30:00,0,509,31875
2025-07-18 08:35:00,0,517,32188
2025-07-18 08:40:00,0,336,32500
2025-07-18 08:45:00,0,320,32813
2025-07-18 08:50:00,0,517,33125
2025-07-18 08:55:00,0,541,33438
2025-07-18 09:00:00,1,1639,33750
2025-07-18 09:05:00,0,2000,34063
2025-07-18 09:10:00,0,2000,34375
2025-07-18 09:15:00,0,2000,34688
2025-07-18 09:20:00,0,2000,35000
2025-07-18 09:25:00,0,2000,35313
2025-07-18 09:30:00,0,2000,35625
2025-07-18 09:35:00,0,2000,35938
2025-07-18 09:40:00,0,1952,36250
2025-07-18 09:45:00,0,2000,36563
2025-07-18 09:50:00,0,1363,36875
2025-07-18 09:55:00,0,1738,37188
2025-07-18 10:00:00,0,251,37500
2025-07-18 10:05:00,0,601,37813
2025-07-18 10:10:00,0,747,38125
2025-07-18 10:15:00,0,114,38438
2025-07-18 10:20:00,0,522,38750
2025-07-18 10:25:00,0,246,39063
2025-07-18 10:30:00,0,449,39375
2025-07-18 10:35:00,0,797,39688
2025-07-18 10:40:00,0,595,40000
2025-07-18 10:45:00,0,496,40313
2025-07-18 10:50:00,0,662,40625
2025-07-18 10:55:00,0,693,40938
2025-07-18 11:00:00,0,532,41250
2025-07-18 11:05:00,0,636,41563
2025-07-18 11:10:00,0,781,41875
2025-07-18 11:15:00,0,718,42188
2025-07-18 11:20:00,0,803,42500
2025-07-18 11:25:00,0,256,42813
2025-07-18 11:30:00,0,497,43125
2025-07-18 11:35:00,0,462,43438
2025-07-18 11:40:00,0,440,43750
2025-07-18 11:45:00,0,240,44063
2025-07-18 11:50:00,0,230,44375
2025-07-18 11:55:00,0,551,44688
2025-07-18 12:00:00,0,1492,45000
2025-07-18 12:05:00,0,1358,45313
2025-07-18 12:10:00,0,1503,45625
2025-07-18 12:15:00,0,1450,45938
2025-07-18 12:20:00,0,1902,46250
2025-07-18 12:25:00,0,1550,46563
2025-07-18 12:30:00,0,1579,46875
2025-07-18 12:35:00,0,1970,47188
2025-07-18 12:40:00,0,1707,47500
2025-07-18 12:45:00,0,1454,47813
2025-07-18 12:50:00,0,1738,48125
2025-07-18 12:55:00,0,1797,48438
2025-07-18 13:00:00,0,131,48750
2025-07-18 13:05:00,0,142,49063
2025-07-18 13:10:00,0,358,49375
2025-07-18 13:15:00,0,595,49688
2025-07-18 13:20:00,0,244,50000
2025-07-18 13:25:00,0,190,50313
2025-07-18 13:30:00,0,495,50625
2025-07-18 13:35:00,0,266,50938
2025-07-18 13:40:00,0,297,51250
2025-07-18 13:45:00,0,199,51563
2025-07-18 13:50:00,0,833,51875
2025-07-18 13:55:00,0,532,52188
2025-07-18 14:00:00,0,223,52500
2025-07-18 14:05:00,0,275,52813
2025-07-18 14:10:00,0,189,53125
2025-07-18 14:15:00,0,161,53438
2025-07-18 14:20:00,0,549,53750
2025-07-18 14:25:00,0,625,54063
2025-07-18 14:30:00,0,352,54375
2025-07-18 14:35:00,0,236,54688
2025-07-18 14:40:00,0,383,55000
2025-07-18 14:45:00,0,314,55313
2025-07-18 14:50:00,0,637,55625
2025-07-18 14:55:00,0,162,55938
2025-07-18 15:00:00,0,555,56250
2025-07-18 15:05:00,0,438,56563
2025-07-18 15:10:00,0,546,56875
2025-07-18 15:15:00,0,219,57188
2025-07-18 15:20:00,0,591,57500
2025-07-18 15:25:00,0,721,57813
2025-07-18 15:30:00,0,758,58125
2025-07-18 15:35:00,0,696,58438
2025-07-18 15:40:00,0,375,58750
2025-07-18 15:45:00,0,498,59063
2025-07-18 15:50:00,0,130,59375
2025-07-18 15:55:00,0,770,59688
2025-07-18 16:00:00,1,216,60000
2025-07-18 16:05:00,0,1129,60313
2025-07-18 16:10:00,0,1602,60625
2025-07-18 16:15:00,0,1092,60938
2025-07-18 16:20:00,0,299,61250
2025-07-18 16:25:00,0,1091,61563
2025-07-18 16:30:00,0,269,61875
2025-07-18 16:35:00,0,568,62188
2025-07-18 16:40:00,0,986,62500
2025-07-18 16:45:00,0,483,62813
2025-07-18 16:50:00,0,469,63125
2025-07-18 16:55:00,0,440,63438
2025-07-18 17:00:00,0,136,63750
2025-07-18 17:05:00,0,187,64063
2025-07-18 17:10:00,0,476,64375
2025-07-18 17:15:00,0,480,64688
2025-07-18 17:20:00,0,807,65000
2025-07-18 17:25:00,0,434,65313
2025-07-18 17:30:00,0,760,65625
2025-07-18 17:35:00,0,803,65938
2025-07-18 17:40:00,0,292,66250
2025-07-18 17:45:00,0,576,66563
2025-07-18 17:50:00,0,340,66875
2025-07-18 17:55:00,0,407,67188
2025-07-18 18:00:00,0,612,67500
2025-07-18 18:05:00,0,777,67813
2025-07-18 18:10:00,0,533,68125
2025-07-18 18:15:00,0,317,68438
2025-07-18 18:20:00,0,148,68750
2025-07-18 18:25:00,0,511,69063
2025-07-18 18:30:00,0,420,69375
2025-07-18 18:35:00,0,244,69688
2025-07-18 18:40:00,0,398,70000
2025-07-18 18:45:00,0,226,70313
2025-07-18 18:50:00,0,591,70625
2025-07-18 18:55:00,0,164,70938
2025-07-18 19:00:00,0,1878,71250
2025-07-18 19:05:00,0,1753,71563
2025-07-18 19:10:00,0,1879,71875
2025-07-18 19:15:00,0,1639,72188
2025-07-18 19:20:00,0,1753,72500
2025-07-18 19:25:00,0,1957,72813
2025-07-18 19:30:00,0,1515,73125
2025-07-18 19:35:00,0,1703,73438
2025-07-18 19:40:00,0,1713,73750
2025-07-18 19:45:00,0,1825,74063
2025-07-18 19:50:00,0,1806,74375
2025-07-18 19:55:00,0,1736,74688
2025-07-18 20:00:00,0,178,75000
2025-07-18 20:05:00,0,456,75313
2025-07-18 20:10:00,0,732,75625
